date,product_sku,quantity,revenue,channel,region,invoice_no,customer_id,season
11/08/2025,FILT-OIL-125,9,990,retail,dhaka,INV-2025-1097,CUST-0011,monsoon
17/08/2025,FILT-OIL-125,29,3190,online,dhaka,INV-2025-1098,CUST-0004,monsoon
25/08/2025,FILT-OIL-125,10,1100,wholesale,rajshahi,INV-2025-1099,CUST-0014,monsoon
08/08/2025,FILT-AIR-100,13,1066,wholesale,dhaka,INV-2025-1100,CUST-0029,monsoon
10/08/2025,FILT-AIR-100,25,2050,online,dhaka,INV-2025-1101,CUST-0031,monsoon
20/08/2025,FILT-AIR-100,38,3116,retail,rangpur,INV-2025-1102,CUST-0031,monsoon
25/08/2025,FILT-AIR-100,1,82,online,dhaka,INV-2025-1103,CUST-0002,monsoon
05/08/2025,FILT-AIR-125,10,900,wholesale,dhaka,INV-2025-1104,CUST-0020,monsoon
10/08/2025,FILT-AIR-125,25,2250,retail,rajshahi,INV-2025-1105,CUST-0037,monsoon
17/08/2025,FILT-AIR-125,14,1260,retail,rangpur,INV-2025-1106,CUST-0019,monsoon
20/08/2025,FILT-AIR-125,16,1440,retail,dhaka,INV-2025-1107,CUST-0043,monsoon
23/08/2025,FILT-AIR-125,4,360,online,rangpur,INV-2025-1108,CUST-0037,monsoon
07/08/2025,BRKE-PAD-DISC,13,2275,retail,chittagong,INV-2025-1109,CUST-0013,monsoon
17/08/2025,BRKE-PAD-DISC,21,3675,wholesale,dhaka,INV-2025-1110,CUST-0047,monsoon
24/08/2025,BRKE-PAD-DISC,1,175,retail,rajshahi,INV-2025-1111,CUST-0018,monsoon
07/08/2025,BRKE-PAD-DRUM,10,1350,retail,khulna,INV-2025-1112,CUST-0049,monsoon
09/08/2025,BRKE-PAD-DRUM,15,2025,retail,dhaka,INV-2025-1113,CUST-0015,monsoon
14/08/2025,BRKE-PAD-DRUM,9,1215,wholesale,chittagong,INV-2025-1114,CUST-0045,monsoon
20/08/2025,BRKE-PAD-DRUM,5,675,wholesale,dhaka,INV-2025-1115,CUST-0009,monsoon
23/08/2025,BRKE-PAD-DRUM,6,810,online,dhaka,INV-2025-1116,CUST-0014,monsoon
12/08/2025,TIRE-100-18,1,1100,retail,rajshahi,INV-2025-1117,CUST-0014,monsoon
21/08/2025,TIRE-100-18,8,8800,retail,dhaka,INV-2025-1118,CUST-0017,monsoon
04/08/2025,TIRE-100-17,1,980,wholesale,rajshahi,INV-2025-1119,CUST-0041,monsoon
12/08/2025,TIRE-100-17,2,1960,retail,rangpur,INV-2025-1120,CUST-0031,monsoon
13/08/2025,TIRE-100-17,3,2940,wholesale,sylhet,INV-2025-1121,CUST-0043,monsoon
18/08/2025,TIRE-100-17,3,2940,wholesale,rajshahi,INV-2025-1122,CUST-0032,monsoon
25/08/2025,TIRE-100-17,1,980,retail,khulna,INV-2025-1123,CUST-0027,monsoon
12/08/2025,TIRE-125-18,1,1350,wholesale,dhaka,INV-2025-1124,CUST-0023,monsoon
20/08/2025,TIRE-125-18,6,8100,wholesale,rajshahi,INV-2025-1125,CUST-0011,monsoon
10/08/2025,BATT-12V7A,8,12000,retail,dhaka,INV-2025-1126,CUST-0048,monsoon
19/08/2025,BATT-12V7A,4,6000,retail,dhaka,INV-2025-1127,CUST-0014,monsoon
04/08/2025,BATT-12V9A,3,5250,retail,khulna,INV-2025-1128,CUST-0045,monsoon
11/08/2025,BATT-12V9A,4,7000,online,dhaka,INV-2025-1129,CUST-0031,monsoon
18/08/2025,BATT-12V9A,1,1750,retail,dhaka,INV-2025-1130,CUST-0003,monsoon
24/08/2025,BATT-12V9A,1,1750,wholesale,chittagong,INV-2025-1131,CUST-0027,monsoon
06/08/2025,SPRK-NGK-C4HSA,47,6110,wholesale,rajshahi,INV-2025-1132,CUST-0044,monsoon
14/08/2025,SPRK-NGK-C4HSA,34,4420,online,chittagong,INV-2025-1133,CUST-0038,monsoon
23/08/2025,SPRK-NGK-C4HSA,24,3120,online,barishal,INV-2025-1134,CUST-0022,monsoon
06/08/2025,SPRK-NGK-BPR6ES,35,5075,wholesale,dhaka,INV-2025-1135,CUST-0029,monsoon
16/08/2025,SPRK-NGK-BPR6ES,25,3625,retail,dhaka,INV-2025-1136,CUST-0014,monsoon
24/08/2025,SPRK-NGK-BPR6ES,28,4060,wholesale,barishal,INV-2025-1137,CUST-0002,monsoon
04/08/2025,CABL-CLUTCH-100,3,375,wholesale,rajshahi,INV-2025-1138,CUST-0008,monsoon
11/08/2025,CABL-CLUTCH-100,5,625,retail,chittagong,INV-2025-1139,CUST-0042,monsoon
16/08/2025,CABL-CLUTCH-100,9,1125,wholesale,chittagong,INV-2025-1140,CUST-0009,monsoon
23/08/2025,CABL-CLUTCH-100,8,1000,retail,dhaka,INV-2025-1141,CUST-0015,monsoon
05/08/2025,CABL-THROT-100,16,1728,retail,chittagong,INV-2025-1142,CUST-0035,monsoon
14/08/2025,CABL-THROT-100,9,972,retail,dhaka,INV-2025-1143,CUST-0036,monsoon
25/08/2025,CABL-THROT-100,10,1080,retail,dhaka,INV-2025-1144,CUST-0028,monsoon
05/08/2025,CABL-SPED-100,2,190,retail,sylhet,INV-2025-1145,CUST-0047,monsoon
17/08/2025,CABL-SPED-100,11,1045,retail,sylhet,INV-2025-1146,CUST-0049,monsoon
22/08/2025,CABL-SPED-100,9,855,retail,dhaka,INV-2025-1147,CUST-0018,monsoon
04/08/2025,BEAR-6201,3,225,wholesale,rajshahi,INV-2025-1148,CUST-0038,monsoon
10/08/2025,BEAR-6201,53,3975,wholesale,dhaka,INV-2025-1149,CUST-0031,monsoon
18/08/2025,BEAR-6201,54,4050,retail,rangpur,INV-2025-1150,CUST-0035,monsoon
23/08/2025,BEAR-6201,54,4050,retail,sylhet,INV-2025-1151,CUST-0041,monsoon
10/08/2025,BEAR-6202,54,4428,wholesale,sylhet,INV-2025-1152,CUST-0033,monsoon
21/08/2025,BEAR-6202,74,6068,wholesale,sylhet,INV-2025-1153,CUST-0017,monsoon
08/08/2025,BEAR-6301,26,2340,wholesale,dhaka,INV-2025-1154,CUST-0019,monsoon
17/08/2025,BEAR-6301,25,2250,wholesale,chittagong,INV-2025-1155,CUST-0021,monsoon
21/08/2025,BEAR-6301,20,1800,retail,dhaka,INV-2025-1156,CUST-0028,monsoon
09/08/2025,CLUT-PLATE-100,17,4250,retail,dhaka,INV-2025-1157,CUST-0024,monsoon
21/08/2025,CLUT-PLATE-100,1,250,retail,rajshahi,INV-2025-1158,CUST-0010,monsoon
10/08/2025,CLUT-PLATE-125,7,2030,retail,dhaka,INV-2025-1159,CUST-0043,monsoon
22/08/2025,CLUT-PLATE-125,5,1450,retail,dhaka,INV-2025-1160,CUST-0011,monsoon
04/08/2025,ENGN-OIL-10W30,23,7360,retail,chittagong,INV-2025-1161,CUST-0002,monsoon
11/08/2025,ENGN-OIL-10W30,17,5440,wholesale,rajshahi,INV-2025-1162,CUST-0034,monsoon
17/08/2025,ENGN-OIL-10W30,1,320,retail,dhaka,INV-2025-1163,CUST-0018,monsoon
22/08/2025,ENGN-OIL-10W30,15,4800,online,khulna,INV-2025-1164,CUST-0026,monsoon
27/08/2025,ENGN-OIL-10W30,13,4160,wholesale,dhaka,INV-2025-1165,CUST-0036,monsoon
09/08/2025,ENGN-OIL-20W40,14,4900,retail,rangpur,INV-2025-1166,CUST-0016,monsoon
22/08/2025,ENGN-OIL-20W40,39,13650,retail,chittagong,INV-2025-1167,CUST-0049,monsoon
08/08/2025,FORK-SEAL-100,11,1320,wholesale,sylhet,INV-2025-1168,CUST-0019,monsoon
19/08/2025,FORK-SEAL-100,7,840,wholesale,rajshahi,INV-2025-1169,CUST-0042,monsoon
06/08/2025,SHCK-REAR-100,2,1560,online,dhaka,INV-2025-1170,CUST-0017,monsoon
14/08/2025,SHCK-REAR-100,2,1560,online,dhaka,INV-2025-1171,CUST-0025,monsoon
19/08/2025,SHCK-REAR-100,1,780,online,dhaka,INV-2025-1172,CUST-0025,monsoon
23/08/2025,SHCK-REAR-100,2,1560,online,dhaka,INV-2025-1173,CUST-0024,monsoon
10/08/2025,HEAD-LED-H4,2,1040,retail,chittagong,INV-2025-1174,CUST-0013,monsoon
20/08/2025,HEAD-LED-H4,10,5200,online,rangpur,INV-2025-1175,CUST-0002,monsoon
07/08/2025,HEAD-HALO-H4,3,720,wholesale,dhaka,INV-2025-1176,CUST-0033,monsoon
12/08/2025,HEAD-HALO-H4,4,960,wholesale,chittagong,INV-2025-1177,CUST-0018,monsoon
13/08/2025,HEAD-HALO-H4,2,480,online,dhaka,INV-2025-1178,CUST-0030,monsoon
19/08/2025,HEAD-HALO-H4,3,720,wholesale,sylhet,INV-2025-1179,CUST-0044,monsoon
23/08/2025,HEAD-HALO-H4,5,1200,retail,sylhet,INV-2025-1180,CUST-0044,monsoon
06/08/2025,TAIL-UNIV-A,3,585,online,chittagong,INV-2025-1181,CUST-0008,monsoon
11/08/2025,TAIL-UNIV-A,11,2145,retail,dhaka,INV-2025-1182,CUST-0010,monsoon
20/08/2025,TAIL-UNIV-A,2,390,retail,khulna,INV-2025-1183,CUST-0046,monsoon
24/08/2025,TAIL-UNIV-A,9,1755,wholesale,chittagong,INV-2025-1184,CUST-0047,monsoon
09/08/2025,MIRR-ROUND-10,25,1950,wholesale,chittagong,INV-2025-1185,CUST-0013,monsoon
19/08/2025,MIRR-ROUND-10,28,2184,retail,chittagong,INV-2025-1186,CUST-0042,monsoon
05/08/2025,HDLB-RAISED-22,1,290,online,chittagong,INV-2025-1187,CUST-0025,monsoon
17/08/2025,HDLB-RAISED-22,8,2320,online,dhaka,INV-2025-1188,CUST-0027,monsoon
25/08/2025,HDLB-RAISED-22,1,290,wholesale,rajshahi,INV-2025-1189,CUST-0034,monsoon
08/08/2025,SEAT-COMM-100,7,2450,retail,chittagong,INV-2025-1190,CUST-0027,monsoon
18/08/2025,SEAT-COMM-100,2,700,retail,dhaka,INV-2025-1191,CUST-0039,monsoon
11/08/2025,TANK-FUEL-10L,1,1550,retail,dhaka,INV-2025-1192,CUST-0039,monsoon
21/08/2025,TANK-FUEL-10L,2,3100,wholesale,dhaka,INV-2025-1193,CUST-0027,monsoon
05/08/2025,EXHS-BAJ-100,1,720,retail,dhaka,INV-2025-1194,CUST-0034,monsoon
15/08/2025,EXHS-BAJ-100,3,2160,wholesale,sylhet,INV-2025-1195,CUST-0007,monsoon
25/08/2025,EXHS-BAJ-100,2,1440,retail,chittagong,INV-2025-1196,CUST-0026,monsoon
05/08/2025,CARB-KEI-VM17,1,1200,retail,sylhet,INV-2025-1197,CUST-0016,monsoon
11/08/2025,CARB-KEI-VM17,1,1200,retail,chittagong,INV-2025-1198,CUST-0027,monsoon
17/08/2025,CARB-KEI-VM17,1,1200,retail,dhaka,INV-2025-1199,CUST-0003,monsoon
26/08/2025,CARB-KEI-VM17,1,1200,online,sylhet,INV-2025-1200,CUST-0019,monsoon
06/09/2025,PIST-BAJ-100,15,8700,retail,chittagong,INV-2025-1201,CUST-0048,monsoon
11/09/2025,PIST-BAJ-100,1,580,wholesale,dhaka,INV-2025-1202,CUST-0002,monsoon
16/09/2025,PIST-BAJ-100,6,3480,online,rangpur,INV-2025-1203,CUST-0004,monsoon
21/09/2025,PIST-BAJ-100,1,580,retail,chittagong,INV-2025-1204,CUST-0025,monsoon
23/09/2025,PIST-BAJ-100,12,6960,wholesale,dhaka,INV-2025-1205,CUST-0049,monsoon
06/09/2025,PIST-BAJ-150,7,5740,retail,rajshahi,INV-2025-1206,CUST-0022,monsoon
13/09/2025,PIST-BAJ-150,1,820,wholesale,dhaka,INV-2025-1207,CUST-0033,monsoon
21/09/2025,PIST-BAJ-150,10,8200,retail,chittagong,INV-2025-1208,CUST-0007,monsoon
05/09/2025,PIST-HERO-100,6,3060,retail,barishal,INV-2025-1209,CUST-0034,monsoon
08/09/2025,PIST-HERO-100,8,4080,wholesale,mymensingh,INV-2025-1210,CUST-0022,monsoon
13/09/2025,PIST-HERO-100,14,7140,retail,dhaka,INV-2025-1211,CUST-0043,monsoon
19/09/2025,PIST-HERO-100,9,4590,wholesale,barishal,INV-2025-1212,CUST-0034,monsoon
25/09/2025,PIST-HERO-100,14,7140,retail,dhaka,INV-2025-1213,CUST-0015,monsoon
11/09/2025,PIST-HONDA-125,2,1280,retail,sylhet,INV-2025-1214,CUST-0024,monsoon
18/09/2025,PIST-HONDA-125,29,18560,wholesale,mymensingh,INV-2025-1215,CUST-0005,monsoon
06/09/2025,GASK-BAJ-100,14,3360,wholesale,rajshahi,INV-2025-1216,CUST-0040,monsoon
14/09/2025,GASK-BAJ-100,23,5520,retail,rangpur,INV-2025-1217,CUST-0040,monsoon
17/09/2025,GASK-BAJ-100,18,4320,retail,chittagong,INV-2025-1218,CUST-0050,monsoon
25/09/2025,GASK-BAJ-100,11,2640,wholesale,sylhet,INV-2025-1219,CUST-0042,monsoon
07/09/2025,GASK-UNIV-125,2,580,retail,dhaka,INV-2025-1220,CUST-0033,monsoon
09/09/2025,GASK-UNIV-125,11,3190,wholesale,barishal,INV-2025-1221,CUST-0013,monsoon
14/09/2025,GASK-UNIV-125,3,870,online,rangpur,INV-2025-1222,CUST-0007,monsoon
20/09/2025,GASK-UNIV-125,16,4640,wholesale,dhaka,INV-2025-1223,CUST-0015,monsoon
27/09/2025,GASK-UNIV-125,12,3480,retail,dhaka,INV-2025-1224,CUST-0028,monsoon
12/09/2025,CHAIN-428H,6,2100,wholesale,dhaka,INV-2025-1225,CUST-0030,monsoon
21/09/2025,CHAIN-428H,11,3850,online,rajshahi,INV-2025-1226,CUST-0002,monsoon
06/09/2025,CHAIN-420,10,2300,wholesale,dhaka,INV-2025-1227,CUST-0039,monsoon
17/09/2025,CHAIN-420,4,920,wholesale,barishal,INV-2025-1228,CUST-0034,monsoon
24/09/2025,CHAIN-420,13,2990,online,dhaka,INV-2025-1229,CUST-0049,monsoon
04/09/2025,FILT-OIL-100,20,1900,retail,chittagong,INV-2025-1230,CUST-0010,monsoon
11/09/2025,FILT-OIL-100,22,2090,wholesale,chittagong,INV-2025-1231,CUST-0035,monsoon
20/09/2025,FILT-OIL-100,24,2280,retail,sylhet,INV-2025-1232,CUST-0018,monsoon
26/09/2025,FILT-OIL-100,22,2090,wholesale,dhaka,INV-2025-1233,CUST-0037,monsoon
03/09/2025,FILT-OIL-125,15,1650,online,chittagong,INV-2025-1234,CUST-0049,monsoon
09/09/2025,FILT-OIL-125,22,2420,wholesale,dhaka,INV-2025-1235,CUST-0050,monsoon
14/09/2025,FILT-OIL-125,5,550,wholesale,dhaka,INV-2025-1236,CUST-0016,monsoon
22/09/2025,FILT-OIL-125,13,1430,wholesale,chittagong,INV-2025-1237,CUST-0033,monsoon
25/09/2025,FILT-OIL-125,19,2090,online,dhaka,INV-2025-1238,CUST-0002,monsoon
09/09/2025,FILT-AIR-100,63,5166,online,dhaka,INV-2025-1239,CUST-0005,monsoon
16/09/2025,FILT-AIR-100,30,2460,retail,mymensingh,INV-2025-1240,CUST-0049,monsoon
24/09/2025,FILT-AIR-100,1,82,retail,dhaka,INV-2025-1241,CUST-0006,monsoon
08/09/2025,FILT-AIR-125,23,2070,wholesale,dhaka,INV-2025-1242,CUST-0005,monsoon
10/09/2025,FILT-AIR-125,23,2070,retail,khulna,INV-2025-1243,CUST-0030,monsoon
20/09/2025,FILT-AIR-125,1,90,retail,chittagong,INV-2025-1244,CUST-0041,monsoon
24/09/2025,FILT-AIR-125,25,2250,online,chittagong,INV-2025-1245,CUST-0029,monsoon
05/09/2025,BRKE-PAD-DISC,2,350,retail,chittagong,INV-2025-1246,CUST-0011,monsoon
16/09/2025,BRKE-PAD-DISC,12,2100,online,dhaka,INV-2025-1247,CUST-0009,monsoon
23/09/2025,BRKE-PAD-DISC,22,3850,wholesale,rajshahi,INV-2025-1248,CUST-0027,monsoon
08/09/2025,BRKE-PAD-DRUM,17,2295,online,barishal,INV-2025-1249,CUST-0037,monsoon
16/09/2025,BRKE-PAD-DRUM,28,3780,wholesale,sylhet,INV-2025-1250,CUST-0050,monsoon
23/09/2025,BRKE-PAD-DRUM,5,675,retail,rajshahi,INV-2025-1251,CUST-0034,monsoon
05/09/2025,TIRE-100-18,1,1100,online,dhaka,INV-2025-1252,CUST-0026,monsoon
12/09/2025,TIRE-100-18,3,3300,wholesale,dhaka,INV-2025-1253,CUST-0006,monsoon
18/09/2025,TIRE-100-18,3,3300,retail,chittagong,INV-2025-1254,CUST-0011,monsoon
23/09/2025,TIRE-100-18,4,4400,retail,sylhet,INV-2025-1255,CUST-0011,monsoon
12/09/2025,TIRE-100-17,4,3920,retail,dhaka,INV-2025-1256,CUST-0037,monsoon
20/09/2025,TIRE-100-17,7,6860,retail,mymensingh,INV-2025-1257,CUST-0013,monsoon
10/09/2025,TIRE-125-18,4,5400,wholesale,chittagong,INV-2025-1258,CUST-0011,monsoon
20/09/2025,TIRE-125-18,2,2700,retail,khulna,INV-2025-1259,CUST-0010,monsoon
05/09/2025,BATT-12V7A,4,6000,retail,khulna,INV-2025-1260,CUST-0035,monsoon
13/09/2025,BATT-12V7A,9,13500,retail,dhaka,INV-2025-1261,CUST-0030,monsoon
17/09/2025,BATT-12V7A,1,1500,retail,rajshahi,INV-2025-1262,CUST-0033,monsoon
24/09/2025,BATT-12V7A,3,4500,retail,dhaka,INV-2025-1263,CUST-0001,monsoon
12/09/2025,BATT-12V9A,5,8750,retail,khulna,INV-2025-1264,CUST-0013,monsoon
22/09/2025,BATT-12V9A,6,10500,online,dhaka,INV-2025-1265,CUST-0027,monsoon
07/09/2025,SPRK-NGK-C4HSA,33,4290,wholesale,khulna,INV-2025-1266,CUST-0012,monsoon
11/09/2025,SPRK-NGK-C4HSA,23,2990,online,chittagong,INV-2025-1267,CUST-0027,monsoon
20/09/2025,SPRK-NGK-C4HSA,33,4290,retail,dhaka,INV-2025-1268,CUST-0049,monsoon
23/09/2025,SPRK-NGK-C4HSA,27,3510,wholesale,chittagong,INV-2025-1269,CUST-0032,monsoon
06/09/2025,SPRK-NGK-BPR6ES,19,2755,retail,khulna,INV-2025-1270,CUST-0049,monsoon
09/09/2025,SPRK-NGK-BPR6ES,43,6235,wholesale,dhaka,INV-2025-1271,CUST-0006,monsoon
16/09/2025,SPRK-NGK-BPR6ES,6,870,retail,sylhet,INV-2025-1272,CUST-0015,monsoon
22/09/2025,SPRK-NGK-BPR6ES,22,3190,retail,sylhet,INV-2025-1273,CUST-0011,monsoon
24/09/2025,SPRK-NGK-BPR6ES,3,435,retail,dhaka,INV-2025-1274,CUST-0043,monsoon
04/09/2025,CABL-CLUTCH-100,12,1500,retail,mymensingh,INV-2025-1275,CUST-0037,monsoon
14/09/2025,CABL-CLUTCH-100,9,1125,retail,dhaka,INV-2025-1276,CUST-0039,monsoon
17/09/2025,CABL-CLUTCH-100,2,250,wholesale,rangpur,INV-2025-1277,CUST-0035,monsoon
22/09/2025,CABL-CLUTCH-100,6,750,retail,rajshahi,INV-2025-1278,CUST-0028,monsoon
04/09/2025,CABL-THROT-100,10,1080,retail,sylhet,INV-2025-1279,CUST-0035,monsoon
12/09/2025,CABL-THROT-100,11,1188,wholesale,chittagong,INV-2025-1280,CUST-0046,monsoon
16/09/2025,CABL-THROT-100,13,1404,wholesale,sylhet,INV-2025-1281,CUST-0019,monsoon
26/09/2025,CABL-THROT-100,2,216,retail,sylhet,INV-2025-1282,CUST-0039,monsoon
11/09/2025,CABL-SPED-100,16,1520,online,chittagong,INV-2025-1283,CUST-0049,monsoon
22/09/2025,CABL-SPED-100,7,665,wholesale,barishal,INV-2025-1284,CUST-0029,monsoon
08/09/2025,BEAR-6201,26,1950,wholesale,rajshahi,INV-2025-1285,CUST-0002,monsoon
14/09/2025,BEAR-6201,60,4500,retail,rangpur,INV-2025-1286,CUST-0025,monsoon
24/09/2025,BEAR-6201,50,3750,online,rajshahi,INV-2025-1287,CUST-0005,monsoon
07/09/2025,BEAR-6202,31,2542,retail,chittagong,INV-2025-1288,CUST-0048,monsoon
11/09/2025,BEAR-6202,33,2706,wholesale,dhaka,INV-2025-1289,CUST-0021,monsoon
14/09/2025,BEAR-6202,24,1968,retail,sylhet,INV-2025-1290,CUST-0042,monsoon
19/09/2025,BEAR-6202,10,820,wholesale,dhaka,INV-2025-1291,CUST-0016,monsoon
25/09/2025,BEAR-6202,39,3198,wholesale,dhaka,INV-2025-1292,CUST-0002,monsoon
08/09/2025,BEAR-6301,31,2790,online,dhaka,INV-2025-1293,CUST-0012,monsoon
10/09/2025,BEAR-6301,16,1440,retail,rajshahi,INV-2025-1294,CUST-0024,monsoon
16/09/2025,BEAR-6301,30,2700,retail,dhaka,INV-2025-1295,CUST-0034,monsoon
22/09/2025,BEAR-6301,13,1170,wholesale,dhaka,INV-2025-1296,CUST-0013,monsoon
07/09/2025,CLUT-PLATE-100,2,500,online,rangpur,INV-2025-1297,CUST-0007,monsoon
11/09/2025,CLUT-PLATE-100,2,500,retail,dhaka,INV-2025-1298,CUST-0006,monsoon
17/09/2025,CLUT-PLATE-100,7,1750,online,sylhet,INV-2025-1299,CUST-0012,monsoon
26/09/2025,CLUT-PLATE-100,6,1500,retail,chittagong,INV-2025-1300,CUST-0031,monsoon
05/09/2025,CLUT-PLATE-125,2,580,retail,rajshahi,INV-2025-1301,CUST-0015,monsoon
12/09/2025,CLUT-PLATE-125,4,1160,online,khulna,INV-2025-1302,CUST-0007,monsoon
20/09/2025,CLUT-PLATE-125,1,290,retail,chittagong,INV-2025-1303,CUST-0024,monsoon
26/09/2025,CLUT-PLATE-125,5,1450,wholesale,dhaka,INV-2025-1304,CUST-0034,monsoon
05/09/2025,ENGN-OIL-10W30,26,8320,wholesale,dhaka,INV-2025-1305,CUST-0044,monsoon
10/09/2025,ENGN-OIL-10W30,15,4800,wholesale,barishal,INV-2025-1306,CUST-0005,monsoon
14/09/2025,ENGN-OIL-10W30,1,320,retail,barishal,INV-2025-1307,CUST-0031,monsoon
18/09/2025,ENGN-OIL-10W30,9,2880,retail,chittagong,INV-2025-1308,CUST-0013,monsoon
24/09/2025,ENGN-OIL-10W30,13,4160,wholesale,chittagong,INV-2025-1309,CUST-0038,monsoon
11/09/2025,ENGN-OIL-20W40,9,3150,retail,dhaka,INV-2025-1310,CUST-0007,monsoon
20/09/2025,ENGN-OIL-20W40,38,13300,retail,dhaka,INV-2025-1311,CUST-0007,monsoon
09/09/2025,FORK-SEAL-100,4,480,retail,rajshahi,INV-2025-1312,CUST-0021,monsoon
13/09/2025,FORK-SEAL-100,8,960,online,dhaka,INV-2025-1313,CUST-0018,monsoon
21/09/2025,FORK-SEAL-100,8,960,retail,rangpur,INV-2025-1314,CUST-0042,monsoon
07/09/2025,SHCK-REAR-100,3,2340,wholesale,sylhet,INV-2025-1315,CUST-0036,monsoon
14/09/2025,SHCK-REAR-100,3,2340,wholesale,dhaka,INV-2025-1316,CUST-0009,monsoon
20/09/2025,SHCK-REAR-100,1,780,retail,rajshahi,INV-2025-1317,CUST-0024,monsoon
22/09/2025,SHCK-REAR-100,1,780,wholesale,dhaka,INV-2025-1318,CUST-0034,monsoon
07/09/2025,HEAD-LED-H4,2,1040,wholesale,khulna,INV-2025-1319,CUST-0027,monsoon
13/09/2025,HEAD-LED-H4,4,2080,retail,rajshahi,INV-2025-1320,CUST-0029,monsoon
16/09/2025,HEAD-LED-H4,4,2080,online,dhaka,INV-2025-1321,CUST-0009,monsoon
24/09/2025,HEAD-LED-H4,2,1040,retail,chittagong,INV-2025-1322,CUST-0022,monsoon
06/09/2025,HEAD-HALO-H4,4,960,retail,chittagong,INV-2025-1323,CUST-0040,monsoon
14/09/2025,HEAD-HALO-H4,3,720,online,barishal,INV-2025-1324,CUST-0045,monsoon
18/09/2025,HEAD-HALO-H4,5,1200,retail,chittagong,INV-2025-1325,CUST-0009,monsoon
23/09/2025,HEAD-HALO-H4,8,1920,retail,rangpur,INV-2025-1326,CUST-0003,monsoon
05/09/2025,TAIL-UNIV-A,6,1170,retail,khulna,INV-2025-1327,CUST-0001,monsoon
11/09/2025,TAIL-UNIV-A,3,585,retail,dhaka,INV-2025-1328,CUST-0034,monsoon
16/09/2025,TAIL-UNIV-A,10,1950,wholesale,dhaka,INV-2025-1329,CUST-0036,monsoon
24/09/2025,TAIL-UNIV-A,3,585,wholesale,rajshahi,INV-2025-1330,CUST-0019,monsoon
04/09/2025,MIRR-ROUND-10,7,546,retail,sylhet,INV-2025-1331,CUST-0001,monsoon
11/09/2025,MIRR-ROUND-10,11,858,wholesale,dhaka,INV-2025-1332,CUST-0048,monsoon
16/09/2025,MIRR-ROUND-10,12,936,online,rajshahi,INV-2025-1333,CUST-0019,monsoon
21/09/2025,MIRR-ROUND-10,2,156,online,dhaka,INV-2025-1334,CUST-0034,monsoon
25/09/2025,MIRR-ROUND-10,16,1248,wholesale,dhaka,INV-2025-1335,CUST-0046,monsoon
08/09/2025,HDLB-RAISED-22,8,2320,retail,dhaka,INV-2025-1336,CUST-0042,monsoon
19/09/2025,HDLB-RAISED-22,2,580,retail,dhaka,INV-2025-1337,CUST-0006,monsoon
11/09/2025,SEAT-COMM-100,4,1400,retail,chittagong,INV-2025-1338,CUST-0036,monsoon
20/09/2025,SEAT-COMM-100,3,1050,retail,chittagong,INV-2025-1339,CUST-0011,monsoon
06/09/2025,TANK-FUEL-10L,1,1550,retail,sylhet,INV-2025-1340,CUST-0025,monsoon
10/09/2025,TANK-FUEL-10L,1,1550,wholesale,dhaka,INV-2025-1341,CUST-0003,monsoon
15/09/2025,TANK-FUEL-10L,1,1550,wholesale,dhaka,INV-2025-1342,CUST-0033,monsoon
20/09/2025,TANK-FUEL-10L,1,1550,online,khulna,INV-2025-1343,CUST-0048,monsoon
27/09/2025,TANK-FUEL-10L,1,1550,online,chittagong,INV-2025-1344,CUST-0036,monsoon
09/09/2025,EXHS-BAJ-100,3,2160,wholesale,rangpur,INV-2025-1345,CUST-0012,monsoon
21/09/2025,EXHS-BAJ-100,3,2160,wholesale,dhaka,INV-2025-1346,CUST-0013,monsoon
05/09/2025,CARB-KEI-VM17,1,1200,wholesale,dhaka,INV-2025-1347,CUST-0037,monsoon
15/09/2025,CARB-KEI-VM17,1,1200,retail,barishal,INV-2025-1348,CUST-0027,monsoon
21/09/2025,CARB-KEI-VM17,2,2400,online,barishal,INV-2025-1349,CUST-0047,monsoon
08/10/2025,PIST-BAJ-100,16,9280,retail,dhaka,INV-2025-1350,CUST-0016,pre_winter
11/10/2025,PIST-BAJ-100,15,8700,online,rajshahi,INV-2025-1351,CUST-0035,pre_winter
17/10/2025,PIST-BAJ-100,16,9280,wholesale,dhaka,INV-2025-1352,CUST-0020,pre_winter
23/10/2025,PIST-BAJ-100,6,3480,retail,dhaka,INV-2025-1353,CUST-0047,pre_winter
05/10/2025,PIST-BAJ-150,2,1640,retail,dhaka,INV-2025-1354,CUST-0038,pre_winter
12/10/2025,PIST-BAJ-150,9,7380,retail,chittagong,INV-2025-1355,CUST-0012,pre_winter
16/10/2025,PIST-BAJ-150,4,3280,retail,chittagong,INV-2025-1356,CUST-0022,pre_winter
22/10/2025,PIST-BAJ-150,11,9020,online,dhaka,INV-2025-1357,CUST-0030,pre_winter
23/10/2025,PIST-BAJ-150,6,4920,online,rajshahi,INV-2025-1358,CUST-0047,pre_winter
07/10/2025,PIST-HERO-100,13,6630,wholesale,khulna,INV-2025-1359,CUST-0007,pre_winter
09/10/2025,PIST-HERO-100,15,7650,retail,dhaka,INV-2025-1360,CUST-0047,pre_winter
14/10/2025,PIST-HERO-100,2,1020,online,rajshahi,INV-2025-1361,CUST-0036,pre_winter
19/10/2025,PIST-HERO-100,17,8670,retail,dhaka,INV-2025-1362,CUST-0003,pre_winter
